model,request_file,thinking_level,thinking_budget,traffic_type,project,location,iterations,ttft_min_ms,ttft_p50_ms,ttft_p90_ms,ttft_p95_ms,ttft_p99_ms,ttft_max_ms,input_tokens_min,input_tokens_p50,input_tokens_p90,input_tokens_p95,input_tokens_p99,input_tokens_max,output_tokens_min,output_tokens_p50,output_tokens_p90,output_tokens_p95,output_tokens_p99,output_tokens_max,cached_tokens_min,cached_tokens_p50,cached_tokens_p90,cached_tokens_p95,cached_tokens_p99,cached_tokens_max
gemini-3.1-flash-lite,benchmark/request_100k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,global,5,858.24,1142.33,1576.33,1585.79,1593.36,1595.25,13891,13891,13891,13891,13891,13891,768,867,887,893,898,899,0,12260,12260,12260,12260,12260
gemini-3.1-flash-lite,benchmark/request_1k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,730.38,822.04,1352.81,1524.62,1662.07,1696.44,996,996,996,996,996,996,534,598,678,696,710,714,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1110.75,1349.76,1612.28,1675.00,1725.17,1737.71,996,996,996,996,996,996,526,591,678,698,715,719,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,2001.72,2320.69,2973.55,3146.02,3284.00,3318.49,996,996,996,996,996,996,630,661,781,808,829,834,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,3906.70,4564.59,4775.43,4830.17,4873.95,4884.90,996,996,996,996,996,996,559,617,651,659,665,666,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,686.17,760.89,1256.36,1374.86,1469.65,1493.35,996,996,996,996,996,996,514,591,631,643,653,655,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,710.28,878.58,1223.51,1312.94,1384.48,1402.36,1778,1778,1778,1778,1778,1778,582,608,627,631,634,635,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1036.89,1151.39,1747.44,1905.24,2031.48,2063.04,1778,1778,1778,1778,1778,1778,613,706,764,782,796,799,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,2239.47,2375.30,2622.08,2633.90,2643.36,2645.73,1778,1778,1778,1778,1778,1778,635,824,848,848,848,848,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,4057.43,4599.87,4855.02,4932.57,4994.61,5010.13,1778,1778,1778,1778,1778,1778,669,718,867,869,871,871,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,678.48,808.99,1262.72,1387.07,1486.55,1511.42,1778,1778,1778,1778,1778,1778,549,590,670,680,688,690,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,846.74,934.69,1373.59,1510.39,1619.84,1647.20,3883,3883,3883,3883,3883,3883,717,751,785,792,798,800,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1156.62,1335.38,1804.30,1953.77,2073.34,2103.23,3883,3883,3883,3883,3883,3883,798,815,873,890,904,908,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,2417.09,2702.38,3292.90,3474.18,3619.20,3655.46,3883,3883,3883,3883,3883,3883,733,751,804,810,815,816,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,3788.30,4530.80,5244.80,5396.75,5518.31,5548.70,3883,3883,3883,3883,3883,3883,791,836,860,863,865,866,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,782.75,1214.11,1699.77,1725.89,1746.79,1752.01,3883,3883,3883,3883,3883,3883,693,722,751,760,766,768,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_10k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,784.01,966.35,1378.08,1498.09,1594.10,1618.10,4974,4974,4974,4974,4974,4974,591,696,750,754,757,758,0,4070,4070,4070,4070,4070
gemini-3.1-flash-lite,benchmark/request_10k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1225.43,1396.31,4956.49,5071.32,5163.18,5186.14,4974,4974,4974,4974,4974,4974,749,816,963,992,1014,1020,0,4069,4069,4069,4069,4069
gemini-3.1-flash-lite,benchmark/request_10k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,2519.34,2604.27,2899.75,2988.02,3058.64,3076.30,4974,4974,4974,4974,4974,4974,716,777,863,873,881,883,0,4069,4069,4069,4069,4069
gemini-3.1-flash-lite,benchmark/request_10k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,4310.93,4633.30,4985.97,5000.12,5011.44,5014.27,4974,4974,4974,4974,4974,4974,792,836,866,869,871,872,0,4077,4077,4077,4077,4077
gemini-3.1-flash-lite,benchmark/request_10k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,875.92,882.37,1442.74,1578.83,1687.70,1714.92,4974,4974,4974,4974,4974,4974,677,743,765,767,769,769,4070,4070,4070,4070,4070,4070
gemini-3.1-flash-lite,benchmark/request_50k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,913.90,1155.66,1625.70,1761.63,1870.38,1897.56,7587,7587,7587,7587,7587,7587,705,735,794,810,823,826,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_50k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1122.45,1289.67,1700.85,1829.43,1932.29,1958.00,7587,7587,7587,7587,7587,7587,817,901,1006,1031,1051,1056,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_50k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,2766.25,2940.67,3204.17,3285.87,3351.23,3367.57,7587,7587,7587,7587,7587,7587,866,932,954,957,959,959,0,6117,6117,6117,6117,6117
gemini-3.1-flash-lite,benchmark/request_50k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,4055.22,4790.14,5142.77,5178.91,5207.83,5215.06,7587,7587,7587,7587,7587,7587,916,946,1044,1044,1044,1044,0,6125,6125,6125,6125,6125
gemini-3.1-flash-lite,benchmark/request_50k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,797.98,1078.54,1503.67,1608.33,1692.05,1712.98,7587,7587,7587,7587,7587,7587,658,795,813,814,815,815,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_100k.json,minimal,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,816.48,926.94,1344.91,1482.22,1592.06,1619.52,13891,13891,13891,13891,13891,13891,729,863,897,900,902,903,0,12260,12260,12260,12260,12260
gemini-3.1-flash-lite,benchmark/request_100k.json,low,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,1345.23,2036.77,3785.46,4356.02,4812.47,4926.58,13891,13891,13891,13891,13891,13891,790,904,1080,1095,1108,1111,0,12259,12259,12259,12259,12259
gemini-3.1-flash-lite,benchmark/request_100k.json,medium,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,3784.65,3954.99,4164.93,4189.24,4208.70,4213.56,13891,13891,13891,13891,13891,13891,952,1008,1018,1019,1020,1020,0,0,12258,12258,12258,12258
gemini-3.1-flash-lite,benchmark/request_100k.json,high,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,4680.27,5235.38,5635.91,5722.31,5791.43,5808.71,13891,13891,13891,13891,13891,13891,976,980,1114,1132,1146,1150,0,12267,12267,12267,12267,12267
gemini-3.1-flash-lite,benchmark/request_100k.json,,,TrafficType.PROVISIONED_THROUGHPUT,cloud-llm-preview1,us,5,940.34,991.66,1535.39,1653.37,1747.75,1771.35,13891,13891,13891,13891,13891,13891,792,798,864,874,882,884,0,12260,12260,12260,12260,12260
gemini-3.1-flash-lite,benchmark/request_1k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,833.07,1110.19,1686.64,1855.12,1989.90,2023.60,996,996,996,996,996,996,528,613,677,685,691,693,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1250.33,1415.51,2061.75,2231.96,2368.14,2402.18,996,996,996,996,996,996,607,655,682,686,689,690,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,2387.63,2818.54,3058.26,3125.61,3179.50,3192.97,996,996,996,996,996,996,602,688,694,696,697,697,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,3925.81,4301.31,4995.30,5099.10,5182.13,5202.89,996,996,996,996,996,996,623,681,705,706,707,707,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_1k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,806.12,894.74,1403.93,1571.66,1705.85,1739.40,996,996,996,996,996,996,500,562,605,616,624,626,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,761.49,784.10,1482.40,1681.47,1840.72,1880.53,1778,1778,1778,1778,1778,1778,567,628,673,685,694,696,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1206.25,1355.58,2198.67,2414.84,2587.77,2631.00,1778,1778,1778,1778,1778,1778,639,704,748,753,757,758,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,2361.28,2818.56,3169.34,3272.73,3355.45,3376.13,1778,1778,1778,1778,1778,1778,622,804,839,847,853,855,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,3988.46,4622.73,4912.44,4971.63,5018.99,5030.83,1778,1778,1778,1778,1778,1778,637,716,729,733,736,737,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_2k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,778.45,786.88,1517.60,1726.05,1892.82,1934.51,1778,1778,1778,1778,1778,1778,563,637,672,681,688,690,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,944.74,1062.91,1619.82,1799.65,1943.52,1979.49,3883,3883,3883,3883,3883,3883,675,707,736,744,751,753,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1235.95,2275.23,4230.35,4279.14,4318.17,4327.92,3883,3883,3883,3883,3883,3883,690,821,889,897,903,905,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,2182.08,2553.89,3496.47,3609.78,3700.42,3723.08,3883,3883,3883,3883,3883,3883,736,795,825,828,830,831,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,4531.59,4751.07,5271.72,5352.11,5416.42,5432.50,3883,3883,3883,3883,3883,3883,778,822,847,855,861,863,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_5k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,948.60,1072.21,1604.87,1773.41,1908.24,1941.95,3883,3883,3883,3883,3883,3883,694,724,752,754,756,756,0,0,0,0,0,0
gemini-3.1-flash-lite,benchmark/request_10k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1006.35,1184.68,1730.44,1900.56,2036.66,2070.69,4974,4974,4974,4974,4974,4974,661,742,790,797,803,804,0,4070,4070,4070,4070,4070
gemini-3.1-flash-lite,benchmark/request_10k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1250.86,4245.53,5378.61,5579.07,5739.45,5779.54,4974,4974,4974,4974,4974,4974,771,840,889,903,914,917,0,4069,4069,4069,4069,4069
gemini-3.1-flash-lite,benchmark/request_10k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,2343.08,2754.77,3249.81,3345.24,3421.59,3440.68,4974,4974,4974,4974,4974,4974,688,764,792,801,808,810,0,4069,4069,4069,4069,4069
gemini-3.1-flash-lite,benchmark/request_10k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,4923.78,5053.44,5864.46,6066.36,6227.88,6268.26,4974,4974,4974,4974,4974,4974,713,860,908,915,921,922,0,4077,4077,4077,4077,4077
gemini-3.1-flash-lite,benchmark/request_10k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,971.23,1203.13,1945.92,2169.00,2347.47,2392.09,4974,4974,4974,4974,4974,4974,641,717,734,734,734,734,4070,4070,4070,4070,4070,4070
gemini-3.1-flash-lite,benchmark/request_50k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1149.07,1342.55,1939.75,2106.94,2240.69,2274.13,7587,7587,7587,7587,7587,7587,704,763,825,837,847,850,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_50k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1524.37,1755.76,3918.24,4389.44,4766.41,4860.65,7587,7587,7587,7587,7587,7587,812,863,917,926,932,934,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_50k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,2961.32,3076.89,3888.23,4084.99,4242.40,4281.75,7587,7587,7587,7587,7587,7587,766,913,984,989,993,994,0,6117,6117,6117,6117,6117
gemini-3.1-flash-lite,benchmark/request_50k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,5038.19,5207.78,5820.17,5963.07,6077.39,6105.97,7587,7587,7587,7587,7587,7587,895,938,1051,1065,1076,1079,0,6125,6125,6125,6125,6125
gemini-3.1-flash-lite,benchmark/request_50k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1042.77,1272.88,1926.91,2118.96,2272.60,2311.01,7587,7587,7587,7587,7587,7587,718,798,827,829,831,831,0,6118,6118,6118,6118,6118
gemini-3.1-flash-lite,benchmark/request_100k.json,minimal,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1308.33,1348.61,1881.56,2014.56,2120.97,2147.57,13891,13891,13891,13891,13891,13891,804,863,942,947,951,952,0,0,12260,12260,12260,12260
gemini-3.1-flash-lite,benchmark/request_100k.json,low,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1718.44,1820.01,4324.79,4903.74,5366.90,5482.69,13891,13891,13891,13891,13891,13891,902,971,1118,1158,1190,1198,0,12259,12259,12259,12259,12259
gemini-3.1-flash-lite,benchmark/request_100k.json,medium,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,4483.55,5088.77,5492.64,5566.19,5625.03,5639.74,13891,13891,13891,13891,13891,13891,922,987,1027,1035,1041,1043,0,12258,12258,12258,12258,12258
gemini-3.1-flash-lite,benchmark/request_100k.json,high,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,5160.67,5411.15,5940.73,6068.24,6170.24,6195.74,13891,13891,13891,13891,13891,13891,968,1012,1108,1131,1149,1153,0,12267,12267,12267,12267,12267
gemini-3.1-flash-lite,benchmark/request_100k.json,,,TrafficType.ON_DEMAND,cloud-llm-preview1,eu,5,1160.07,1468.01,2047.20,2173.40,2274.36,2299.60,13891,13891,13891,13891,13891,13891,723,831,907,927,943,947,0,12260,12260,12260,12260,12260
